Student_ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Performance_Ratio,GPA_avg,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Physical_Activity,Mental_Depression,Mental_Anxiety,Daily_Study_Hours,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,Health_Issues_Reported,Target_encoded,StudentWorker,Living_With_Family
42509,1,1,1,9085,1,1,142.0,1,1,1,9,9,127.7,1,0,0,1,1,0,19,0,0,5,9,5,12.6,1,0,5,8,4,12.0,0,12.7,3.7,-1.7,Graduate,1.0,12.3,2,3.89,24.57,1,1,0,0,3.0,10.0,0,100,1,0.0,2,0,1
12225,1,15,1,171,1,1,130.0,26,1,1,2,9,130.0,0,0,0,1,1,0,21,1,6,12,12,12,15.08,0,4,11,15,11,13.08,0,8.9,1.4,3.51,Enrolled,1.0,14.08,1,7.62,37.6,2,1,0,1,2.0,2.0,1,87,1,0.0,1,0,1
69212,1,18,1,9119,1,1,148.0,1,3,19,3,5,147.7,0,0,0,1,1,1,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,1,4.15,22.98,2,0,1,1,3.0,3.0,1,95,0,0.0,0,0,1
12351,1,44,1,9003,1,39,170.0,1,19,19,5,5,170.0,1,0,0,1,1,0,20,0,0,6,8,6,14.5,0,0,6,10,6,15.3,0,16.2,0.3,-0.92,Graduate,1.0,14.9,1,4.31,17.34,1,1,1,0,1.0,4.0,0,100,1,0.0,2,0,1
50398,1,39,1,9070,1,1,110.0,1,37,37,7,7,110.2,0,0,0,1,1,0,55,0,0,6,6,6,14.5,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,1.0,14.0,1,3.54,32.3,1,0,0,0,1.0,4.0,0,85,1,0.0,2,0,0
12741,1,1,1,9147,1,1,166.0,1,19,37,4,8,146.4,0,0,0,1,1,0,27,0,0,5,12,3,10.0,0,0,5,12,1,13.0,0,7.6,2.6,0.32,Enrolled,0.6,11.5,2,1.09,21.53,0,1,0,1,2.0,12.0,1,85,1,1.0,1,0,0
65397,1,17,2,9119,1,1,135.0,1,12,19,5,5,121.0,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0.0,1,4.34,25.26,0,2,0,1,2.0,4.0,1,95,0,0.0,0,0,0
54754,1,1,1,9147,1,1,133.0,1,19,37,9,9,129.9,0,0,0,1,1,0,18,0,0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate,1.0,12.4,2,1.27,31.49,0,0,0,0,3.0,2.0,0,90,1,0.0,2,0,1
28960,2,39,1,9773,1,1,133.1,1,37,37,7,4,132.0,0,0,0,1,1,0,43,0,0,6,10,4,11.75,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,0.67,5.88,1,6.96,38.22,1,1,0,0,3.0,2.0,1,90,0,0.0,0,0,1
83540,1,18,3,9254,1,1,121.0,1,19,19,9,6,125.9,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0.0,1,9.5,22.98,2,1,1,0,1.0,3.0,0,85,1,1.0,0,0,1
26357,1,1,1,171,1,1,159.0,1,3,3,2,2,165.7,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,,0.0,0,4.81,14.8,2,0,0,1,6.0,4.0,0,88,1,0.0,0,0,1
21535,1,17,5,9254,1,1,130.0,1,37,38,9,9,122.7,1,0,1,1,1,1,20,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0.0,1,2.88,28.18,2,2,1,1,3.0,1.0,0,80,1,0.0,0,0,1
41729,2,39,1,9991,0,1,121.0,1,37,19,9,9,141.4,0,0,1,0,1,0,29,0,0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Dropout,0.8,11.52,1,5.22,20.72,2,1,1,0,1.0,1.0,0,100,0,0.0,0,0,1
45926,1,39,1,9130,1,19,133.1,1,37,37,9,10,156.4,1,0,1,1,1,0,44,0,0,6,9,5,11.57,0,0,6,11,0,0.0,0,13.9,-0.3,0.79,Dropout,0.83,5.79,1,2.66,13.86,2,2,0,1,2.0,8.0,1,97,1,1.0,0,0,1
43356,1,1,1,9119,1,1,146.0,1,37,37,9,9,148.5,1,0,0,1,1,0,18,0,0,5,7,4,10.0,0,0,5,8,1,16.0,0,10.8,1.4,1.74,Enrolled,0.8,13.0,1,5.92,38.52,2,1,0,1,4.0,2.0,1,70,1,0.0,1,0,1
73402,1,44,1,9003,1,39,140.0,1,37,37,9,1,140.0,0,0,0,1,1,1,20,0,0,6,11,5,13.83,0,0,6,13,6,12.3,0,15.5,2.8,-4.06,Enrolled,0.83,13.07,1,1.51,32.71,0,1,1,0,3.0,1.0,0,60,1,0.0,1,0,0
17545,1,43,1,9070,1,1,125.0,1,38,37,8,7,131.7,1,0,0,1,1,0,20,0,3,6,6,4,12.75,0,3,9,12,3,12.67,0,12.4,0.5,1.79,Dropout,0.67,12.71,0,1.58,47.62,2,0,1,0,1.0,2.0,1,88,1,0.0,0,0,1
71935,2,39,2,9147,1,1,120.0,1,37,37,9,9,104.7,1,0,0,1,1,0,36,0,0,4,4,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,1,6.77,28.22,2,0,0,0,2.0,2.0,1,90,1,0.0,0,0,1
69705,1,44,1,9130,1,39,150.0,1,5,1,2,5,150.0,1,0,0,1,1,0,19,0,1,6,13,5,11.6,0,1,6,12,2,11.0,0,13.9,-0.3,0.79,Enrolled,0.83,11.3,1,9.51,26.29,2,1,1,1,3.0,1.0,0,90,0,0.0,1,0,1
73481,2,39,1,9085,1,19,110.0,1,37,37,90,90,110.0,0,0,0,0,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0.0,1,5.37,23.94,2,0,1,1,8.0,3.0,0,100,1,1.0,0,0,0
47509,1,1,1,9670,1,1,120.0,1,1,1,9,9,129.1,1,0,0,1,1,0,18,0,0,6,6,4,11.25,0,0,6,10,3,10.33,0,10.8,1.4,1.74,Dropout,0.67,10.79,0,9.21,15.93,2,0,0,1,6.0,2.0,0,100,0,0.0,0,1,1
44590,1,39,1,9003,1,1,133.1,1,1,1,1,6,120.0,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0.0,1,1.48,30.06,0,1,0,1,4.0,3.0,1,75,1,0.0,0,0,0
13434,1,1,1,9773,1,1,133.1,1,3,19,2,5,127.0,0,0,0,1,1,0,20,0,0,6,6,6,14.33,0,0,6,7,6,15.0,0,15.5,2.8,-4.06,Graduate,1.0,14.67,2,9.44,26.86,0,2,1,0,5.0,4.0,1,100,1,0.0,2,0,1
53800,2,39,1,8014,0,19,133.1,1,19,37,9,9,151.5,0,0,1,0,1,0,45,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,2,5.19,32.3,2,1,1,0,6.0,3.0,0,100,1,0.0,0,1,1
78542,1,43,2,9500,1,1,130.0,1,38,37,4,4,126.8,1,0,0,1,1,1,28,0,18,23,23,20,13.5,3,18,23,23,20,13.5,3,7.6,2.6,0.32,Graduate,0.87,13.5,1,3.99,25.09,2,0,0,0,2.0,2.0,1,100,1,1.0,2,0,0
62983,1,1,1,9254,1,1,160.0,1,19,38,9,9,140.8,1,0,0,1,1,0,23,0,0,6,8,6,12.67,0,0,6,10,5,12.2,0,7.6,2.6,0.32,Enrolled,1.0,12.43,1,2.11,46.29,2,1,0,0,2.0,3.0,1,80,0,0.0,1,0,1
40454,1,1,1,9500,1,1,128.0,1,1,19,4,7,125.6,1,0,0,1,1,0,18,0,0,7,7,7,12.44,0,0,8,11,7,11.35,0,12.4,0.5,1.79,Graduate,1.0,11.9,1,4.64,28.5,2,0,0,0,3.0,7.0,0,55,1,0.0,2,0,0
82453,1,1,2,9147,1,1,140.0,1,19,19,9,4,127.8,1,0,0,1,1,0,23,0,0,5,7,3,10.67,1,0,5,7,3,11.33,0,9.4,-0.8,-3.12,Dropout,0.6,11.0,1,7.24,14.27,1,1,0,0,2.0,2.0,0,80,1,0.0,0,0,1
23327,1,43,1,171,1,1,120.0,1,3,3,2,2,120.0,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,,0.0,1,8.32,25.08,2,1,1,0,2.0,2.0,0,100,1,0.0,1,0,0
54075,1,1,1,9070,1,1,140.0,1,19,19,5,5,131.3,0,0,0,1,1,1,22,0,1,6,6,6,12.67,0,1,6,6,5,12.4,0,12.4,0.5,1.79,Graduate,1.0,12.53,1,5.76,27.51,2,2,0,0,4.0,2.0,0,95,0,0.0,2,0,0
86995,1,39,1,9991,0,12,120.0,1,37,38,5,5,155.7,0,0,0,1,1,0,33,0,0,5,5,5,13.2,0,0,5,6,5,14.83,0,10.8,1.4,1.74,Graduate,1.0,14.02,1,6.29,22.08,0,0,0,0,5.0,2.0,0,95,1,0.0,2,0,1
52035,1,53,1,9003,1,42,130.0,1,1,38,9,6,128.5,0,0,0,1,1,0,21,0,7,12,20,10,12.7,0,5,12,14,11,12.18,0,8.9,1.4,3.51,Graduate,0.83,12.44,1,6.74,29.32,1,2,0,0,3.0,4.0,0,95,1,0.0,2,0,0
20407,2,39,1,9147,1,1,100.0,1,37,37,9,5,170.0,0,0,0,1,1,0,45,0,0,5,6,5,14.83,0,0,5,5,5,14.8,0,15.5,2.8,-4.06,Graduate,1.0,14.82,1,2.33,44.65,2,1,0,0,4.0,4.0,1,95,1,0.0,2,0,0
54540,2,39,1,9003,1,1,133.1,1,37,37,9,9,100.0,0,0,0,0,1,0,44,0,4,10,10,4,11.5,0,1,7,8,1,12.0,0,15.5,2.8,-4.06,Dropout,0.4,11.75,2,9.87,26.05,2,1,1,0,3.0,4.0,0,95,0,1.0,0,0,0
72689,4,39,1,9670,1,1,110.0,1,19,19,90,99,107.2,0,0,0,1,1,0,42,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0.0,1,5.76,51.94,0,2,0,0,2.0,4.0,0,100,1,,0,0,1
74793,1,18,1,9147,1,1,147.0,1,19,1,9,7,139.3,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0.0,0,5.03,46.6,2,0,0,1,3.0,5.0,1,100,0,0.0,0,0,1
67057,1,17,6,9147,1,1,133.0,1,19,38,5,6,123.2,1,0,0,1,1,0,20,0,0,5,7,3,12.67,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,Enrolled,0.6,12.58,1,4.42,32.81,1,1,1,0,3.0,1.0,0,100,1,0.0,1,0,1
60632,1,1,2,9254,1,1,137.0,1,1,38,2,8,122.3,1,0,0,1,1,1,20,0,0,6,7,6,14.71,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate,1.0,13.61,1,8.3,42.24,2,1,0,1,4.0,3.0,0,90,0,0.0,2,0,0
98698,1,17,2,9773,1,1,124.0,1,1,1,4,4,127.9,1,0,0,1,1,0,20,0,0,6,11,3,13.67,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,Enrolled,0.5,11.96,1,3.88,43.53,2,0,0,0,4.0,1.0,0,100,0,0.0,1,0,0
67850,1,1,2,9147,1,1,128.0,1,1,1,9,6,120.3,0,0,0,1,1,0,19,0,0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,Enrolled,1.0,12.15,1,9.31,41.42,2,2,0,0,0.0,4.0,0,95,0,0.0,1,1,0
50511,1,51,1,8014,0,1,120.0,1,1,1,4,4,128.5,0,0,1,0,1,0,26,0,2,8,13,4,10.5,0,5,10,16,7,10.43,0,12.4,0.5,1.79,Dropout,0.5,10.46,1,9.87,28.05,2,1,0,1,3.0,0.0,0,100,0,0.0,0,0,0
92423,2,39,1,9003,1,1,133.1,1,37,37,8,7,150.0,0,0,0,1,1,0,31,0,0,6,10,6,15.0,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,Graduate,1.0,13.75,0,9.05,28.5,2,0,0,0,5.0,1.0,0,100,0,1.0,2,0,0
34115,1,1,1,9773,1,1,142.0,1,1,19,9,9,136.1,0,0,1,1,1,1,19,0,0,6,6,6,12.67,0,0,6,6,6,14.0,0,16.2,0.3,-0.92,Graduate,1.0,13.33,1,2.76,34.25,0,0,0,1,5.0,3.0,0,100,1,0.0,2,1,0
64404,1,39,1,9773,1,19,100.0,1,37,37,0,0,128.0,1,0,0,1,1,0,28,0,0,6,7,6,13.17,0,0,6,6,6,13.67,0,7.6,2.6,0.32,Graduate,1.0,13.42,1,8.72,27.37,2,0,0,0,3.0,5.0,0,95,0,0.0,2,1,0
81946,1,1,1,171,1,1,149.0,1,19,37,9,9,158.1,1,0,0,1,1,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,,0.0,1,9.46,19.9,0,1,1,0,1.0,15.0,0,100,0,0.0,2,1,1
18150,2,1,2,8014,0,1,110.0,1,37,1,9,10,108.7,1,0,0,1,0,0,43,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,Graduate,1.0,12.75,1,1.46,11.61,1,1,0,0,3.0,5.0,1,90,0,0.0,2,0,0
97898,1,39,1,171,1,19,133.1,101,1,19,2,7,110.0,0,0,0,1,1,1,25,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,,0.0,1,5.0,38.63,2,2,0,0,1.0,2.0,1,90,0,1.0,0,1,0
27136,1,39,1,9238,1,19,133.1,1,37,37,9,9,120.0,0,1,1,1,0,0,40,0,0,6,13,2,10.0,0,0,6,10,1,15.0,0,16.2,0.3,-0.92,Dropout,0.33,12.5,1,7.98,23.96,2,1,1,0,3.0,2.0,0,98,1,0.0,0,1,0
31276,1,44,1,9085,1,39,150.0,6,5,4,1,1,150.0,0,0,0,1,0,0,20,1,2,6,7,6,13.33,0,1,6,16,5,13.38,0,12.4,0.5,1.79,Graduate,1.0,13.35,1,1.61,17.71,2,1,1,0,3.0,1.0,1,80,0,0.0,2,0,0
50848,2,39,1,8014,0,12,133.1,1,37,37,9,1,113.0,0,0,0,1,0,0,46,0,0,6,13,3,12.33,0,0,6,6,6,13.33,0,11.1,0.6,2.02,Graduate,0.5,12.83,1,2.52,19.95,2,1,0,0,2.0,2.0,0,95,0,0.0,2,0,1
48499,1,51,1,33,1,1,121.0,1,19,37,5,7,118.6,0,0,0,1,0,0,26,0,14,21,23,20,13.18,0,10,14,18,14,11.64,0,8.9,1.4,3.51,Graduate,0.95,12.41,1,1.84,10.79,1,1,1,0,2.0,2.0,0,100,0,0.0,2,0,1
63742,2,39,1,9500,1,1,133.1,1,3,1,5,5,148.8,0,0,0,1,0,1,34,0,0,7,7,6,12.51,0,0,8,9,7,13.07,0,12.4,0.5,1.79,Graduate,0.86,12.79,1,1.84,30.73,2,2,1,0,2.0,2.0,0,100,1,0.0,2,0,0
56150,1,18,3,9853,1,1,122.0,1,38,37,9,5,120.3,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,1,6.12,28.28,1,1,0,1,3.0,5.0,0,10,1,0.0,0,0,1
43916,1,1,6,9500,1,1,143.0,1,19,19,9,9,127.0,1,0,0,1,0,1,18,0,0,8,8,7,13.59,0,0,8,8,7,13.59,0,12.7,3.7,-1.7,Graduate,0.88,13.59,0,5.85,33.25,2,0,0,0,1.0,4.0,0,100,1,0.0,2,0,0
38121,1,1,1,9556,1,1,123.0,1,19,19,4,9,113.8,1,0,0,1,0,0,18,0,0,7,9,7,11.16,0,0,8,10,8,11.42,0,12.7,3.7,-1.7,Graduate,1.0,11.29,1,9.63,26.33,2,1,1,0,2.0,5.0,0,80,1,1.0,2,0,0
96012,1,39,1,8014,0,1,120.0,1,38,37,9,7,108.0,0,0,0,1,1,1,37,0,1,7,9,6,11.86,0,1,6,7,5,12.0,0,13.9,-0.3,0.79,Graduate,0.86,11.93,0,5.34,12.82,1,0,1,1,4.0,3.0,1,77,0,0.0,2,0,1
97774,1,17,1,171,1,1,114.0,1,19,38,9,7,129.1,0,0,0,1,1,1,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,,0.0,0,4.81,23.61,2,0,0,0,4.0,7.0,1,90,1,0.0,2,0,1
52825,1,43,1,9070,1,1,114.0,1,19,38,9,7,135.9,0,0,0,1,1,0,26,0,9,14,14,14,14.0,0,7,13,13,13,13.62,0,15.5,2.8,-4.06,Graduate,1.0,13.81,1,9.3,32.79,1,2,0,0,1.0,3.0,0,98,0,0.0,2,0,1
16138,1,10,2,9773,1,1,154.4,22,19,38,3,5,154.4,1,0,0,0,0,0,18,1,0,6,8,5,12.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.83,6.0,1,2.66,38.21,1,1,0,1,3.0,3.0,0,100,1,0.0,0,0,0
78471,1,15,1,9500,1,1,190.0,108,3,2,122,4,190.0,1,0,0,1,0,0,18,1,0,7,15,4,11.58,0,0,7,10,5,12.42,0,12.4,0.5,1.79,Enrolled,0.57,12.0,2,6.21,42.75,2,2,0,1,3.0,9.0,1,60,1,0.0,1,0,1
61270,1,17,4,9500,1,1,136.0,1,3,3,2,2,132.5,1,0,0,1,0,0,19,0,0,7,8,7,13.2,0,0,8,8,8,13.06,0,11.1,0.6,2.02,Graduate,1.0,13.13,0,2.07,36.82,2,1,0,0,3.0,3.0,1,100,1,0.0,2,1,0
28944,1,10,2,9085,1,1,163.3,22,19,1,4,9,163.3,0,0,0,1,0,0,18,1,0,6,10,6,13.5,0,0,6,12,6,12.0,0,12.4,0.5,1.79,Graduate,1.0,12.75,1,4.13,34.81,2,1,0,0,8.0,2.0,0,90,0,0.0,2,0,0
31744,1,1,1,9670,1,1,126.0,1,1,3,4,3,122.5,1,0,0,1,0,0,19,0,0,6,6,6,13.33,0,0,6,8,5,12.8,0,8.9,1.4,3.51,Dropout,1.0,13.07,0,6.14,29.71,1,0,1,1,1.0,2.0,1,67,1,0.0,0,0,0
49372,1,17,4,9119,1,1,122.0,62,1,1,191,171,121.0,1,0,0,1,1,0,20,1,0,5,10,4,14.25,0,0,5,14,1,10.0,0,8.9,1.4,3.51,Enrolled,0.8,12.12,1,4.35,36.41,2,0,0,1,6.0,2.0,0,100,1,0.0,1,0,1
90915,1,17,1,9070,1,1,137.0,1,1,1,1,5,131.8,0,0,0,1,0,1,22,0,0,6,7,6,12.17,0,0,6,9,4,12.0,0,9.4,-0.8,-3.12,Graduate,1.0,12.08,1,5.85,44.01,2,2,0,0,3.0,7.0,0,100,1,1.0,2,0,1
42087,1,1,3,9500,1,1,139.0,1,19,1,9,5,135.0,1,0,0,1,0,1,18,0,0,8,8,7,12.21,0,0,8,8,7,12.21,0,12.7,3.7,-1.7,Graduate,0.88,12.21,1,5.92,26.07,2,1,0,1,5.0,4.0,1,99,0,0.0,2,0,0
68869,1,17,1,9254,1,1,142.0,1,19,39,5,4,141.7,0,0,0,1,0,1,18,0,0,6,8,6,12.67,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,Graduate,1.0,12.83,1,9.23,33.05,1,1,0,0,5.0,3.0,1,90,1,0.0,2,0,0
15447,1,1,3,9773,1,1,133.1,1,38,38,5,5,131.3,1,0,0,1,0,1,18,0,0,6,7,6,12.29,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate,1.0,12.89,1,5.47,41.46,1,2,0,0,3.0,8.0,0,70,1,0.0,2,0,1
20693,1,1,6,9254,1,1,126.0,1,38,37,5,7,123.9,1,0,0,1,0,1,18,0,0,6,7,6,13.0,0,0,6,6,6,13.0,0,12.4,0.5,1.79,Graduate,1.0,13.0,0,8.15,34.03,2,1,1,1,2.0,3.0,0,100,0,0.0,2,0,0
88026,1,1,2,9254,1,1,131.0,1,4,3,7,4,126.1,1,0,0,1,0,0,18,0,0,6,8,6,12.14,0,0,6,6,6,11.17,0,8.9,1.4,3.51,Graduate,1.0,11.65,0,3.36,23.92,2,2,0,0,4.0,2.0,1,70,0,0.0,2,0,0
89345,1,17,6,9500,1,1,131.0,1,1,19,7,7,126.5,1,0,0,1,0,1,19,0,0,7,8,7,13.88,0,0,8,9,7,13.09,0,11.1,0.6,2.02,Graduate,1.0,13.48,1,4.19,36.76,2,1,0,0,4.0,6.0,1,76,1,0.0,2,0,1
54398,1,17,1,9853,1,1,108.0,1,19,1,5,5,107.3,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0,4.98,17.85,2,1,0,1,1.0,1.0,1,98,1,0.0,0,0,0
78393,1,17,4,9238,1,1,133.1,1,1,19,9,5,95.0,1,0,0,1,0,1,19,0,0,6,12,6,11.67,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,1.0,5.83,0,6.68,43.04,2,1,0,1,4.0,3.0,1,54,1,1.0,0,1,0
27699,1,1,2,9085,1,1,122.0,1,3,1,4,7,116.1,1,0,0,1,0,0,18,0,0,6,13,6,13.15,0,0,6,12,3,11.0,0,15.5,2.8,-4.06,Graduate,1.0,12.08,0,4.9,36.23,2,0,1,0,3.0,4.0,1,80,0,1.0,2,0,0
13095,1,1,4,9070,1,1,143.0,1,1,1,9,7,134.6,1,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,12.83,0,12.4,0.5,1.79,Dropout,1.0,13.67,1,1.09,32.49,2,2,0,0,2.0,2.0,1,88,1,0.0,0,0,0
18492,1,17,6,9500,1,1,135.0,1,19,19,7,7,128.0,1,0,0,1,0,1,18,0,0,7,7,7,14.44,0,0,8,8,8,13.66,0,11.1,0.6,2.02,Graduate,1.0,14.05,1,1.14,12.42,0,1,0,1,4.0,3.0,1,99,1,0.0,2,0,1
51642,1,17,2,9773,1,1,148.0,1,3,38,2,6,144.2,1,0,0,1,0,0,18,0,0,6,6,6,15.17,0,0,6,7,6,14.29,0,12.4,0.5,1.79,Graduate,1.0,14.73,1,4.19,41.61,2,2,0,1,4.0,6.0,1,90,1,0.0,2,0,0
22065,1,17,1,9147,1,1,134.0,1,19,38,4,8,129.5,0,0,0,1,0,1,18,0,0,5,5,5,11.6,0,0,5,12,4,12.62,0,10.8,1.4,1.74,Graduate,1.0,12.11,1,8.32,46.6,0,1,0,0,1.0,3.0,0,87,0,0.0,2,0,0
43558,1,17,1,9773,1,1,122.0,1,1,1,4,7,116.8,1,0,1,1,0,0,18,0,0,6,6,6,11.67,0,0,6,6,6,12.33,0,16.2,0.3,-0.92,Graduate,1.0,12.0,1,9.85,30.04,0,1,0,0,4.0,2.0,0,90,1,0.0,2,0,1
66960,1,44,1,9003,1,39,160.0,1,37,38,9,6,160.0,0,0,0,1,0,1,20,0,0,6,8,6,12.62,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,Graduate,1.0,12.91,1,8.86,26.07,2,0,0,1,2.0,8.0,1,95,0,0.0,2,0,1
59795,1,16,2,9238,1,1,126.0,1,38,37,3,5,127.1,1,0,0,1,0,1,19,0,0,6,14,3,12.67,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,Graduate,0.5,11.83,1,6.56,27.92,0,1,0,1,2.0,3.0,0,90,0,0.0,2,0,0
84518,1,17,1,9130,1,1,138.0,1,2,19,2,6,126.3,1,0,0,1,0,1,18,0,0,6,7,6,12.83,1,0,6,8,6,13.0,0,8.9,1.4,3.51,Enrolled,1.0,12.92,1,4.01,37.81,2,1,0,0,1.0,1.0,0,100,1,0.0,1,1,1
15324,1,1,1,9238,1,1,115.0,1,38,38,8,7,112.9,1,0,0,1,0,1,19,0,0,6,7,6,11.86,0,0,6,8,6,13.14,0,12.4,0.5,1.79,Graduate,1.0,12.5,1,7.24,32.67,1,1,0,0,3.0,3.0,0,90,1,0.0,2,0,0
29632,1,17,2,9853,1,1,141.0,1,3,1,1,5,130.2,1,0,0,1,0,0,19,0,0,6,8,5,11.4,1,0,6,7,4,10.75,0,12.7,3.7,-1.7,Enrolled,0.83,11.08,1,6.56,33.29,2,2,0,0,2.0,3.0,0,99,0,0.0,1,0,1
96909,1,43,1,9130,1,1,100.0,41,3,4,3,2,100.0,0,0,0,1,0,0,19,1,0,5,10,5,14.86,2,0,5,7,5,15.14,0,9.4,-0.8,-3.12,Enrolled,1.0,15.0,0,6.19,37.89,1,1,1,1,3.0,2.0,0,95,0,0.0,1,0,1
94034,1,1,1,9670,1,1,130.0,1,19,19,7,7,121.6,0,0,0,1,0,0,19,0,0,6,7,6,14.71,0,0,6,6,6,15.83,0,12.4,0.5,1.79,Graduate,1.0,15.27,0,2.47,10.29,2,1,0,0,3.0,7.0,0,90,0,0.0,2,0,1
92222,1,15,1,9670,1,1,130.0,26,42,1,2,7,130.0,0,1,1,1,0,0,20,1,0,6,6,6,13.5,0,0,6,9,5,13.0,0,8.9,1.4,3.51,Graduate,1.0,13.25,1,7.25,27.09,2,2,1,1,4.0,1.0,0,95,0,1.0,2,0,1
20897,1,18,1,9130,1,1,135.0,1,38,19,9,5,121.7,1,0,0,1,0,1,18,0,0,5,7,4,11.5,0,0,5,5,5,12.4,0,10.8,1.4,1.74,Graduate,0.8,11.95,1,5.02,29.32,0,1,0,0,2.0,2.0,0,68,1,0.0,2,0,1
89282,1,7,1,9147,1,3,120.0,1,1,39,4,7,120.0,0,0,0,1,0,0,33,0,2,5,9,2,14.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,0.4,7.0,2,1.01,32.86,1,1,1,0,2.0,2.0,0,90,1,0.0,0,0,1
36317,1,1,1,9853,1,1,148.0,1,19,19,4,5,143.5,0,0,0,1,0,1,19,0,0,7,8,6,12.83,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,0.86,6.42,1,3.85,27.79,2,1,0,0,3.0,1.0,0,54,1,0.0,0,0,1
68690,1,17,2,9556,1,1,136.0,1,1,1,9,9,128.3,0,0,0,1,0,1,18,0,0,7,7,7,13.43,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,Graduate,1.0,14.09,0,8.51,35.46,0,1,0,1,3.0,2.0,1,90,0,0.0,2,0,0
18991,1,17,1,9070,1,1,108.0,1,19,1,4,3,111.9,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0.0,1,9.91,35.99,2,0,1,0,3.0,2.0,0,100,0,0.0,0,0,0
